Tournament,Date,Series,Court,Surface,Round,Best of,Player_1,Player_2,Winner,Rank_1,Rank_2,Pts_1,Pts_2,Odd_1,Odd_2,Score
US Open,2020-09-02 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Delbonis F.,Medvedev D.,Medvedev D.,79,5,711,5890,17.0,1.02,1-6 2-6 4-6
US Open,2020-09-02 00:00:00,Grand Slam,Outdoor,Hard,2nd Round,5,Krajinovic F.,Giron M.,Krajinovic F.,26,96,1503,639,1.1,7.0,6-4 6-1 6-3
US Open,2020-09-02 00:00:00,Grand Slam,Outdoor,Hard,2nd Round,5,Garin C.,Kukushkin M.,Kukushkin M.,19,90,1900,661,1.8,2.0,2-6 1-6 6-3 6-4 5-7
US Open,2020-09-02 00:00:00,Grand Slam,Outdoor,Hard,2nd Round,5,Zverev A.,Nakashima B.,Zverev A.,7,223,3630,229,1.2,4.5,7-5 6-7 6-3 6-1
US Open,2020-09-02 00:00:00,Grand Slam,Outdoor,Hard,2nd Round,5,Gerasimov E.,Thompson J.,Thompson J.,72,63,744,829,2.1,1.72,1-6 4-6 6-3 3-6
US Open,2020-09-02 00:00:00,Grand Slam,Outdoor,Hard,2nd Round,5,Goffin D.,Harris L.,Goffin D.,10,95,2555,641,1.16,5.0,7-6 4-6 6-1 6-4
US Open,2020-09-02 00:00:00,Grand Slam,Outdoor,Hard,2nd Round,5,Mmoh M.,Struff J.L.,Struff J.L.,186,29,281,1405,5.0,1.16,2-6 2-6 5-7
US Open,2020-09-02 00:00:00,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,Edmund K.,Djokovic N.,1,44,10860,1050,1.03,15.0,6-7 6-3 6-4 6-2
US Open,2020-09-02 00:00:00,Grand Slam,Outdoor,Hard,2nd Round,5,Sock J.,Mannarino A.,Mannarino A.,389,39,95,1191,2.75,1.44,6-7 5-7 2-6
US Open,2020-09-02 00:00:00,Grand Slam,Outdoor,Hard,2nd Round,5,Davidovich Fokina A.,Hurkacz H.,Davidovich Fokina A.,99,33,627,1353,5.0,1.16,6-4 1-6 6-2 6-2
US Open,2020-09-03 00:00:00,Grand Slam,Outdoor,Hard,2nd Round,5,Coria F.,Norrie C.,Norrie C.,103,76,569,727,11.0,1.05,3-6 4-6 4-6
US Open,2020-09-03 00:00:00,Grand Slam,Outdoor,Hard,2nd Round,5,Carreno Busta P.,Krueger M.,Carreno Busta P.,27,198,1500,264,1.12,6.0,6-1 6-2 6-2
US Open,2020-09-03 00:00:00,Grand Slam,Outdoor,Hard,2nd Round,5,Simon G.,Fritz T.,Fritz T.,52,25,970,1545,2.62,1.5,5-7 3-6 2-6
US Open,2020-09-03 00:00:00,Grand Slam,Outdoor,Hard,2nd Round,5,Coric B.,Londero J.I.,Coric B.,32,62,1355,832,1.22,4.33,7-5 4-6 6-7 6-2 6-3
US Open,2020-09-03 00:00:00,Grand Slam,Outdoor,Hard,2nd Round,5,Johnson S.,Berankis R.,Berankis R.,64,65,825,809,1.72,2.1,5-7 2-6 6-1 6-7
US Open,2020-09-03 00:00:00,Grand Slam,Outdoor,Hard,2nd Round,5,Shapovalov D.,Kwon S.W.,Shapovalov D.,17,73,2075,742,1.22,4.33,6-7 6-4 6-4 6-2
US Open,2020-09-03 00:00:00,Grand Slam,Outdoor,Hard,2nd Round,5,Cressy M.,Tsitsipas S.,Tsitsipas S.,168,6,320,5095,23.0,1.01,6-7 3-6 4-6
US Open,2020-09-03 00:00:00,Grand Slam,Outdoor,Hard,2nd Round,5,Bautista Agut R.,Kecmanovic M.,Bautista Agut R.,11,47,2540,1028,1.12,6.0,6-3 3-6 6-3 6-4
US Open,2020-09-03 00:00:00,Grand Slam,Outdoor,Hard,2nd Round,5,Gasquet R.,De Minaur A.,De Minaur A.,51,28,985,1485,3.5,1.3,4-6 3-6 7-6 5-7
US Open,2020-09-03 00:00:00,Grand Slam,Outdoor,Hard,2nd Round,5,Khachanov K.,Kuznetsov An.,Khachanov K.,16,34,2120,1527,1.25,4.0,6-3 6-4 6-1
US Open,2020-09-03 00:00:00,Grand Slam,Outdoor,Hard,2nd Round,5,Gombos N.,Cilic M.,Cilic M.,104,38,550,1225,3.5,1.3,3-6 6-1 6-7 5-7
US Open,2020-09-03 00:00:00,Grand Slam,Outdoor,Hard,2nd Round,5,Rublev A.,Barrere G.,Rublev A.,14,93,2234,647,1.1,7.0,6-2 6-4 7-6
US Open,2020-09-03 00:00:00,Grand Slam,Outdoor,Hard,2nd Round,5,Escobedo E.,Caruso S.,Caruso S.,185,100,284,623,1.9,1.9,6-3 4-6 3-6 4-6
US Open,2020-09-03 00:00:00,Grand Slam,Outdoor,Hard,2nd Round,5,Pospisil V.,Raonic M.,Pospisil V.,94,18,642,1950,5.5,1.14,6-7 6-3 7-6 6-3
US Open,2020-09-03 00:00:00,Grand Slam,Outdoor,Hard,2nd Round,5,Nagal S.,Thiem D.,Thiem D.,124,3,448,7135,13.0,1.04,3-6 3-6 2-6
US Open,2020-09-03 00:00:00,Grand Slam,Outdoor,Hard,2nd Round,5,Wolf J.J.,Carballes Baena R.,Wolf J.J.,138,101,402,614,1.28,3.75,6-2 6-4 6-3
US Open,2020-09-03 00:00:00,Grand Slam,Outdoor,Hard,2nd Round,5,Dimitrov G.,Fucsovics M.,Fucsovics M.,20,66,1885,787,1.57,2.37,7-6 6-7 6-3 4-6 1-6
US Open,2020-09-03 00:00:00,Grand Slam,Outdoor,Hard,2nd Round,5,Tiafoe F.,Millman J.,Tiafoe F.,82,43,700,1096,2.5,1.53,7-6 3-6 1-6 6-3 6-3
US Open,2020-09-03 00:00:00,Grand Slam,Outdoor,Hard,2nd Round,5,Humbert U.,Berrettini M.,Berrettini M.,42,8,1111,2940,3.0,1.4,4-6 4-6 6-7
US Open,2020-09-04 00:00:00,Grand Slam,Outdoor,Hard,2nd Round,5,Medvedev D.,O Connell C.,Medvedev D.,5,116,5890,498,1.01,23.0,6-3 6-2 6-4
US Open,2020-09-04 00:00:00,Grand Slam,Outdoor,Hard,2nd Round,5,Murray A.,Auger-Aliassime F.,Auger-Aliassime F.,115,21,502,1806,2.5,1.53,2-6 3-6 4-6
US Open,2020-09-04 00:00:00,Grand Slam,Outdoor,Hard,2nd Round,5,Moutet C.,Evans D.,Moutet C.,77,31,722,1384,2.62,1.5,4-6 6-3 7-6 7-6
US Open,2020-09-04 00:00:00,Grand Slam,Outdoor,Hard,3rd Round,5,Norrie C.,Davidovich Fokina A.,Davidovich Fokina A.,76,99,727,627,1.44,2.75,6-7 6-4 2-6 1-6
US Open,2020-09-04 00:00:00,Grand Slam,Outdoor,Hard,3rd Round,5,Goffin D.,Krajinovic F.,Goffin D.,10,26,2555,1503,2.5,1.53,6-1 7-6 6-4
US Open,2020-09-04 00:00:00,Grand Slam,Outdoor,Hard,3rd Round,5,Kukushkin M.,Thompson J.,Thompson J.,90,63,661,829,3.2,1.36,5-7 4-6 1-6
US Open,2020-09-04 00:00:00,Grand Slam,Outdoor,Hard,3rd Round,5,Carreno Busta P.,Berankis R.,Carreno Busta P.,27,65,1500,809,1.33,3.4,6-4 6-3 6-2
US Open,2020-09-04 00:00:00,Grand Slam,Outdoor,Hard,3rd Round,5,Fritz T.,Shapovalov D.,Shapovalov D.,25,17,1545,2075,2.5,1.53,6-3 3-6 6-4 6-7 2-6
US Open,2020-09-05 00:00:00,Grand Slam,Outdoor,Hard,3rd Round,5,Zverev A.,Mannarino A.,Zverev A.,7,39,3630,1191,1.14,5.5,6-7 6-4 6-2 6-2
US Open,2020-09-05 00:00:00,Grand Slam,Outdoor,Hard,3rd Round,5,Struff J.L.,Djokovic N.,Djokovic N.,29,1,1405,10860,11.0,1.05,3-6 3-6 1-6
US Open,2020-09-05 00:00:00,Grand Slam,Outdoor,Hard,3rd Round,5,Coric B.,Tsitsipas S.,Coric B.,32,6,1355,5095,6.5,1.11,6-7 6-4 4-6 7-5 7-6
US Open,2020-09-05 00:00:00,Grand Slam,Outdoor,Hard,3rd Round,5,Caruso S.,Rublev A.,Rublev A.,100,14,623,2234,9.0,1.07,0-6 4-6 0-6
US Open,2020-09-05 00:00:00,Grand Slam,Outdoor,Hard,3rd Round,5,Medvedev D.,Wolf J.J.,Medvedev D.,5,138,5890,402,1.06,10.0,6-3 6-3 6-2
US Open,2020-09-05 00:00:00,Grand Slam,Outdoor,Hard,3rd Round,5,Bautista Agut R.,Pospisil V.,Pospisil V.,11,94,2540,642,1.36,3.2,5-7 6-2 6-4 3-6 2-6
US Open,2020-09-05 00:00:00,Grand Slam,Outdoor,Hard,3rd Round,5,De Minaur A.,Khachanov K.,De Minaur A.,28,16,1485,2120,1.57,2.37,6-4 0-6 4-6 6-3 6-1
US Open,2020-09-05 00:00:00,Grand Slam,Outdoor,Hard,3rd Round,5,Ruud C.,Berrettini M.,Berrettini M.,37,8,1279,2940,5.5,1.14,4-6 4-6 2-6
US Open,2020-09-05 00:00:00,Grand Slam,Outdoor,Hard,3rd Round,5,Auger-Aliassime F.,Moutet C.,Auger-Aliassime F.,21,77,1806,722,1.2,4.5,6-1 6-0 6-4
US Open,2020-09-05 00:00:00,Grand Slam,Outdoor,Hard,3rd Round,5,Fucsovics M.,Tiafoe F.,Tiafoe F.,66,82,787,700,1.57,2.37,2-6 3-6 2-6
US Open,2020-09-06 00:00:00,Grand Slam,Outdoor,Hard,3rd Round,5,Thiem D.,Cilic M.,Thiem D.,3,38,7135,1225,1.25,4.0,6-2 6-2 3-6 6-3
US Open,2020-09-06 00:00:00,Grand Slam,Outdoor,Hard,4th Round,5,Davidovich Fokina A.,Zverev A.,Zverev A.,99,7,627,3630,6.5,1.11,2-6 2-6 1-6
US Open,2020-09-07 00:00:00,Grand Slam,Outdoor,Hard,4th Round,5,Coric B.,Thompson J.,Coric B.,32,63,1355,829,1.5,2.62,7-5 6-1 6-3
US Open,2020-09-07 00:00:00,Grand Slam,Outdoor,Hard,4th Round,5,Goffin D.,Shapovalov D.,Shapovalov D.,10,17,2555,2075,1.72,2.1,7-6 3-6 4-6 3-6
US Open,2020-09-07 00:00:00,Grand Slam,Outdoor,Hard,4th Round,5,De Minaur A.,Pospisil V.,De Minaur A.,28,94,1485,642,1.44,2.75,7-6 6-3 6-2
US Open,2020-09-07 00:00:00,Grand Slam,Outdoor,Hard,4th Round,5,Auger-Aliassime F.,Thiem D.,Thiem D.,21,3,1806,7135,3.0,1.4,6-7 1-6 1-6
US Open,2020-09-08 00:00:00,Grand Slam,Outdoor,Hard,4th Round,5,Rublev A.,Berrettini M.,Rublev A.,14,8,2234,2940,2.0,1.8,4-6 6-3 6-3 6-3
US Open,2020-09-08 00:00:00,Grand Slam,Outdoor,Hard,4th Round,5,Tiafoe F.,Medvedev D.,Medvedev D.,82,5,700,5890,6.0,1.12,4-6 1-6 0-6
US Open,2020-09-08 00:00:00,Grand Slam,Outdoor,Hard,Quarterfinals,5,Zverev A.,Coric B.,Zverev A.,7,32,3630,1355,1.36,3.2,1-6 7-6 7-6 6-3
US Open,2020-09-09 00:00:00,Grand Slam,Outdoor,Hard,Quarterfinals,5,Shapovalov D.,Carreno Busta P.,Carreno Busta P.,17,27,2075,1500,1.66,2.2,6-3 6-7 6-7 6-0 3-6
US Open,2020-09-09 00:00:00,Grand Slam,Outdoor,Hard,Quarterfinals,5,Medvedev D.,Rublev A.,Medvedev D.,5,14,5890,2234,1.25,4.0,7-6 6-3 7-6
US Open,2020-09-10 00:00:00,Grand Slam,Outdoor,Hard,Quarterfinals,5,De Minaur A.,Thiem D.,Thiem D.,28,3,1485,7135,5.0,1.16,1-6 2-6 4-6
US Open,2020-09-11 00:00:00,Grand Slam,Outdoor,Hard,Semifinals,5,Zverev A.,Carreno Busta P.,Zverev A.,7,27,3630,1500,1.36,3.2,3-6 2-6 6-3 6-4 6-3
US Open,2020-09-12 00:00:00,Grand Slam,Outdoor,Hard,Semifinals,5,Medvedev D.,Thiem D.,Thiem D.,5,3,5890,7135,1.8,2.0,2-6 6-7 6-7
US Open,2020-09-13 00:00:00,Grand Slam,Outdoor,Hard,The Final,5,Thiem D.,Zverev A.,Thiem D.,3,7,7135,3630,1.25,4.0,2-6 4-6 6-4 6-3 7-6
Internazionali BNL d'Italia,2020-09-14 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Auger-Aliassime F.,Krajinovic F.,Krajinovic F.,20,29,1976,1583,2.37,1.53,4-6 5-7
Internazionali BNL d'Italia,2020-09-14 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Ruud C.,Khachanov K.,Ruud C.,34,16,1359,2200,1.9,1.9,6-3 3-6 6-1
Internazionali BNL d'Italia,2020-09-14 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Mager G.,Dimitrov G.,Dimitrov G.,85,22,713,1885,2.75,1.4,5-7 1-6
Internazionali BNL d'Italia,2020-09-14 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Cilic M.,Bublik A.,Cilic M.,40,56,1225,965,1.3,3.4,6-7 6-2 6-4
Internazionali BNL d'Italia,2020-09-14 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Garin C.,Coric B.,Coric B.,21,26,1900,1670,1.7,2.05,4-6 4-6
Internazionali BNL d'Italia,2020-09-14 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Sonego L.,Basilashvili N.,Sonego L.,47,32,1030,1395,1.36,3.0,6-3 6-1
Internazionali BNL d'Italia,2020-09-14 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Anderson K.,Humbert U.,Humbert U.,119,42,500,1146,1.53,2.37,3-6 6-7
Internazionali BNL d'Italia,2020-09-14 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Hurkacz H.,Evans D.,Hurkacz H.,31,33,1398,1384,1.66,2.1,6-3 3-6 7-5
Internazionali BNL d'Italia,2020-09-14 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Ramos-Vinolas A.,Nishikori K.,Nishikori K.,44,35,1130,1345,2.62,1.44,4-6 6-7
Internazionali BNL d'Italia,2020-09-14 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Sinner J.,Paire B.,Sinner J.,81,24,743,1738,1.25,3.75,6-2 6-1
Internazionali BNL d'Italia,2020-09-14 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Fritz T.,Travaglia S.,Travaglia S.,28,84,1625,719,1.57,2.25,4-6 6-7
Internazionali BNL d'Italia,2020-09-15 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Rublev A.,Bagnis F.,Rublev A.,12,135,2414,426,1.18,4.5,6-4 6-4
Internazionali BNL d'Italia,2020-09-15 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Sousa J.,Millman J.,Millman J.,74,43,776,1131,2.5,1.5,5-7 6-7
Internazionali BNL d'Italia,2020-09-15 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Coria F.,Struff J.L.,Coria F.,104,30,607,1450,3.5,1.28,6-1 7-6
Internazionali BNL d'Italia,2020-09-15 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,De Minaur A.,Koepfer D.,Koepfer D.,27,97,1665,652,1.36,3.0,6-3 3-6 6-7
Internazionali BNL d'Italia,2020-09-15 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Caruso S.,Sandgren T.,Caruso S.,87,49,703,1013,2.25,1.57,3-6 6-3 7-6
Internazionali BNL d'Italia,2020-09-15 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Querrey S.,Martinez P.,Martinez P.,46,109,1045,548,3.25,1.33,3-6 6-7
Internazionali BNL d'Italia,2020-09-15 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Lajovic D.,Davidovich Fokina A.,Lajovic D.,25,70,1695,801,2.75,1.4,6-4 6-4
Internazionali BNL d'Italia,2020-09-15 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Pella G.,Shapovalov D.,Shapovalov D.,37,14,1310,2345,1.9,1.9,2-6 3-6
Internazionali BNL d'Italia,2020-09-15 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Nishioka Y.,Kecmanovic M.,Nishioka Y.,50,39,1007,1258,2.75,1.4,6-4 6-1
Internazionali BNL d'Italia,2020-09-15 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Edmund K.,Cecchinato M.,Cecchinato M.,45,113,1085,526,1.8,1.95,6-3 6-7 2-6
Internazionali BNL d'Italia,2020-09-15 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Raonic M.,Mannarino A.,Raonic M.,19,38,1995,1271,1.18,4.5,7-6 6-2
Internazionali BNL d'Italia,2020-09-15 00:00:00,Masters 1000,Outdoor,Clay,1st Round,3,Wawrinka S.,Musetti L.,Musetti L.,17,249,2185,207,1.28,3.5,0-6 6-7
Internazionali BNL d'Italia,2020-09-16 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Berrettini M.,Coria F.,Berrettini M.,8,104,2940,607,1.18,4.5,7-5 6-1
Internazionali BNL d'Italia,2020-09-16 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Goffin D.,Cilic M.,Cilic M.,11,40,2555,1225,1.4,2.75,2-6 2-6
Internazionali BNL d'Italia,2020-09-16 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Travaglia S.,Coric B.,Travaglia S.,84,26,719,1670,2.62,1.44,7-6 7-5
Internazionali BNL d'Italia,2020-09-16 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Caruso S.,Djokovic N.,Djokovic N.,87,1,703,10860,13.0,1.04,3-6 2-6
Internazionali BNL d'Italia,2020-09-16 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Sinner J.,Tsitsipas S.,Sinner J.,81,6,743,5175,3.5,1.28,6-1 6-7 6-2
Internazionali BNL d'Italia,2020-09-16 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Cecchinato M.,Krajinovic F.,Krajinovic F.,113,29,526,1583,3.0,1.36,4-6 1-6
Internazionali BNL d'Italia,2020-09-16 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Dimitrov G.,Nishioka Y.,Dimitrov G.,22,50,1885,1007,1.44,2.62,6-1 6-0
Internazionali BNL d'Italia,2020-09-16 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Carreno Busta P.,Nadal R.,Nadal R.,18,2,2130,9850,11.0,1.05,1-6 1-6
Internazionali BNL d'Italia,2020-09-17 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Shapovalov D.,Martinez P.,Shapovalov D.,14,109,2345,548,1.25,3.75,6-4 6-4
Internazionali BNL d'Italia,2020-09-17 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Millman J.,Schwartzman D.,Schwartzman D.,43,15,1131,2265,3.4,1.3,4-6 6-7
Internazionali BNL d'Italia,2020-09-17 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Lajovic D.,Raonic M.,Lajovic D.,25,19,1695,1995,3.0,1.36,7-6 4-6 6-2
Internazionali BNL d'Italia,2020-09-17 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Fognini F.,Humbert U.,Humbert U.,13,42,2400,1146,2.0,1.72,5-7 6-7
Internazionali BNL d'Italia,2020-09-17 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Hurkacz H.,Rublev A.,Hurkacz H.,31,12,1398,2414,4.33,1.2,7-6 3-6 6-2
Internazionali BNL d'Italia,2020-09-17 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Sonego L.,Ruud C.,Ruud C.,47,34,1030,1359,3.0,1.36,3-6 4-6
Internazionali BNL d'Italia,2020-09-17 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Musetti L.,Nishikori K.,Musetti L.,249,35,207,1345,1.8,1.95,6-3 6-4
Internazionali BNL d'Italia,2020-09-17 00:00:00,Masters 1000,Outdoor,Clay,2nd Round,3,Monfils G.,Koepfer D.,Koepfer D.,9,97,2860,652,1.4,2.75,2-6 4-6
Internazionali BNL d'Italia,2020-09-18 00:00:00,Masters 1000,Outdoor,Clay,3rd Round,3,Berrettini M.,Travaglia S.,Berrettini M.,8,84,2940,719,1.25,3.75,7-6 7-6
Internazionali BNL d'Italia,2020-09-18 00:00:00,Masters 1000,Outdoor,Clay,3rd Round,3,Sinner J.,Dimitrov G.,Dimitrov G.,81,22,743,1885,1.8,1.95,6-4 4-6 4-6
Internazionali BNL d'Italia,2020-09-18 00:00:00,Masters 1000,Outdoor,Clay,3rd Round,3,Shapovalov D.,Humbert U.,Shapovalov D.,14,42,2345,1146,1.33,3.25,6-7 6-1 6-4
Internazionali BNL d'Italia,2020-09-18 00:00:00,Masters 1000,Outdoor,Clay,3rd Round,3,Cilic M.,Ruud C.,Ruud C.,40,34,1225,1359,2.1,1.66,2-6 6-7
Internazionali BNL d'Italia,2020-09-18 00:00:00,Masters 1000,Outdoor,Clay,3rd Round,3,Djokovic N.,Krajinovic F.,Djokovic N.,1,29,10860,1583,1.16,5.0,7-6 6-3
Internazionali BNL d'Italia,2020-09-18 00:00:00,Masters 1000,Outdoor,Clay,3rd Round,3,Musetti L.,Koepfer D.,Koepfer D.,249,97,207,652,1.36,3.0,4-6 0-6
Internazionali BNL d'Italia,2020-09-18 00:00:00,Masters 1000,Outdoor,Clay,3rd Round,3,Schwartzman D.,Hurkacz H.,Schwartzman D.,15,31,2265,1398,1.5,2.5,3-6 6-2 6-4
Internazionali BNL d'Italia,2020-09-18 00:00:00,Masters 1000,Outdoor,Clay,3rd Round,3,Lajovic D.,Nadal R.,Nadal R.,25,2,1695,9850,17.0,1.02,1-6 3-6
Internazionali BNL d'Italia,2020-09-19 00:00:00,Masters 1000,Outdoor,Clay,Quarterfinals,3,Ruud C.,Berrettini M.,Ruud C.,34,8,1359,2940,2.37,1.57,4-6 6-3 7-6
Internazionali BNL d'Italia,2020-09-19 00:00:00,Masters 1000,Outdoor,Clay,Quarterfinals,3,Koepfer D.,Djokovic N.,Djokovic N.,97,1,652,10860,15.0,1.03,3-6 6-4 3-6
Internazionali BNL d'Italia,2020-09-19 00:00:00,Masters 1000,Outdoor,Clay,Quarterfinals,3,Shapovalov D.,Dimitrov G.,Shapovalov D.,14,22,2345,1885,2.0,1.8,6-2 3-6 6-2
Internazionali BNL d'Italia,2020-09-19 00:00:00,Masters 1000,Outdoor,Clay,Quarterfinals,3,Nadal R.,Schwartzman D.,Schwartzman D.,2,15,9850,2265,1.03,15.0,2-6 5-7
Internazionali BNL d'Italia,2020-09-20 00:00:00,Masters 1000,Outdoor,Clay,Semifinals,3,Djokovic N.,Ruud C.,Djokovic N.,1,34,10860,1359,1.16,5.0,7-5 6-3
Internazionali BNL d'Italia,2020-09-20 00:00:00,Masters 1000,Outdoor,Clay,Semifinals,3,Shapovalov D.,Schwartzman D.,Schwartzman D.,14,15,2345,2265,2.3,1.61,4-6 7-5 6-7
Internazionali BNL d'Italia,2020-09-21 00:00:00,Masters 1000,Outdoor,Clay,The Final,3,Djokovic N.,Schwartzman D.,Djokovic N.,1,15,10860,2265,1.16,5.0,7-5 6-3
German Tennis Championships,2020-09-21 00:00:00,ATP500,Outdoor,Clay,1st Round,3,Fritz T.,Cuevas P.,Cuevas P.,29,64,1625,857,1.75,2.0,4-6 2-6
German Tennis Championships,2020-09-21 00:00:00,ATP500,Outdoor,Clay,1st Round,3,Vesely J.,Simon G.,Vesely J.,75,52,785,1005,1.8,1.95,7-5 6-2
German Tennis Championships,2020-09-21 00:00:00,ATP500,Outdoor,Clay,1st Round,3,Anderson K.,Paul T.,Paul T.,118,59,510,894,2.25,1.57,4-6 6-0 4-6
German Tennis Championships,2020-09-21 00:00:00,ATP500,Outdoor,Clay,1st Round,3,Rublev A.,Sandgren T.,Rublev A.,14,48,2414,1048,1.28,3.5,6-3 6-3
German Tennis Championships,2020-09-22 00:00:00,ATP500,Outdoor,Clay,1st Round,3,Nishikori K.,Garin C.,Garin C.,35,22,1345,1910,2.0,1.75,0-6 3-6
German Tennis Championships,2020-09-22 00:00:00,ATP500,Outdoor,Clay,1st Round,3,Bautista Agut R.,Basilashvili N.,Bautista Agut R.,11,33,2620,1395,1.16,5.0,6-4 6-3
German Tennis Championships,2020-09-22 00:00:00,ATP500,Outdoor,Clay,1st Round,3,Nishioka Y.,Koepfer D.,Koepfer D.,50,66,1017,849,2.37,1.53,6-7 6-4 1-6
German Tennis Championships,2020-09-22 00:00:00,ATP500,Outdoor,Clay,1st Round,3,Hanfmann Y.,Monfils G.,Hanfmann Y.,103,9,642,2860,1.95,1.8,6-4 6-3
German Tennis Championships,2020-09-22 00:00:00,ATP500,Outdoor,Clay,1st Round,3,Kohlschreiber P.,Fognini F.,Fognini F.,85,15,729,2400,1.61,2.2,6-4 1-6 5-7
German Tennis Championships,2020-09-22 00:00:00,ATP500,Outdoor,Clay,1st Round,3,Auger-Aliassime F.,Sonego L.,Auger-Aliassime F.,21,46,1976,1075,1.4,2.75,6-2 7-6
German Tennis Championships,2020-09-22 00:00:00,ATP500,Outdoor,Clay,1st Round,3,Ramos-Vinolas A.,Bublik A.,Bublik A.,44,56,1130,965,1.57,2.25,2-6 6-7
German Tennis Championships,2020-09-22 00:00:00,ATP500,Outdoor,Clay,1st Round,3,Khachanov K.,Struff J.L.,Khachanov K.,16,32,2200,1450,1.66,2.1,7-6 4-6 7-5
German Tennis Championships,2020-09-22 00:00:00,ATP500,Outdoor,Clay,1st Round,3,Medvedev D.,Humbert U.,Humbert U.,5,41,5890,1216,1.18,4.5,4-6 3-6
German Tennis Championships,2020-09-22 00:00:00,ATP500,Outdoor,Clay,1st Round,3,Lajovic D.,Mannarino A.,Lajovic D.,24,38,1740,1271,1.28,3.5,6-4 6-1
German Tennis Championships,2020-09-23 00:00:00,ATP500,Outdoor,Clay,1st Round,3,Evans D.,Tsitsipas S.,Tsitsipas S.,34,6,1384,5175,5.5,1.14,3-6 1-6
German Tennis Championships,2020-09-23 00:00:00,ATP500,Outdoor,Clay,2nd Round,3,Garin C.,Hanfmann Y.,Garin C.,22,103,1910,642,1.61,2.2,6-2 7-6
German Tennis Championships,2020-09-23 00:00:00,ATP500,Outdoor,Clay,2nd Round,3,Paul T.,Rublev A.,Rublev A.,59,14,894,2414,5.0,1.16,1-6 6-3 2-6
German Tennis Championships,2020-09-23 00:00:00,ATP500,Outdoor,Clay,2nd Round,3,Bublik A.,Auger-Aliassime F.,Bublik A.,56,21,965,1976,4.33,1.2,6-4 6-2
German Tennis Championships,2020-09-23 00:00:00,ATP500,Outdoor,Clay,2nd Round,3,Koepfer D.,Bautista Agut R.,Bautista Agut R.,66,11,849,2620,3.75,1.25,3-6 6-3 3-6
German Tennis Championships,2020-09-24 00:00:00,ATP500,Outdoor,Clay,2nd Round,3,Lajovic D.,Khachanov K.,Lajovic D.,24,16,1740,2200,1.95,1.8,6-1 6-2
German Tennis Championships,2020-09-24 00:00:00,ATP500,Outdoor,Clay,2nd Round,3,Cuevas P.,Tsitsipas S.,Tsitsipas S.,64,6,857,5175,4.33,1.2,5-7 4-6
German Tennis Championships,2020-09-24 00:00:00,ATP500,Outdoor,Clay,2nd Round,3,Humbert U.,Vesely J.,Humbert U.,41,75,1216,785,1.53,2.37,6-4 6-3
German Tennis Championships,2020-09-24 00:00:00,ATP500,Outdoor,Clay,2nd Round,3,Fognini F.,Ruud C.,Ruud C.,15,30,2400,1604,2.62,1.44,3-6 3-6
German Tennis Championships,2020-09-25 00:00:00,ATP500,Outdoor,Clay,Quarterfinals,3,Rublev A.,Bautista Agut R.,Rublev A.,14,11,2414,2620,1.66,2.1,6-2 7-5
